"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2020-01-31,"65706","MO","Springfield","Webster County","Marshfield",6525,864,0.0054,0.0305,0.0911,6964
2020-01-31,"07646","NJ","New York-Newark-Jersey City","Bergen County","New Milford",6526,2237,0.0026,-0.0025,-0.0212,4305
2020-01-31,"20187","VA","Washington-Arlington-Alexandria","Fauquier County","Warrenton",6527,1880,0.0021,-0.0075,0.06,6810
2020-01-31,"21046","MD","Baltimore-Columbia-Towson","Howard County","Columbia",6528,1967,0.0207,0.0473,0.076,6281
2020-01-31,"48026","MI","Detroit-Warren-Dearborn","Macomb County","Fraser",6529,1234,-0.0072,0.0039,0.0146,5559
2020-01-31,"49286","MI","Adrian","Lenawee County","Tecumseh",6530,870,-0.001,0.0143,-0.1045,6313
2020-01-31,"27892","NC",,"Martin County","Williamston",6531,938,-0.0153,0.0142,0.0317,5341
2020-01-31,"65560","MO",,"Dent County","Salem",6532,816,-0.0034,0.0311,0.0632,5808
2020-01-31,"19126","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",6533,1221,0.0031,-0.0228,-0.0198,5010
2020-01-31,"90715","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Lakewood",6534,2349,0.0033,-0.0062,0.0153,4907
2020-01-31,"76306","TX","Wichita Falls","Wichita County","Wichita Falls",6535,726,0.003,0.0147,-0.0256,5155
2020-01-31,"15203","PA","Pittsburgh","Allegheny County","Pittsburgh",6536,1411,0.016,-0.013,0.1076,5458
2020-01-31,"37188","TN","Nashville-Davidson--Murfreesboro--Franklin","Robertson County","White House",6537,1384,0.0098,0.0072,0.0206,5589
2020-01-31,"73096","OK","Weatherford","Custer County","Weatherford",6538,799,-0.0107,-0.0068,-0.0702,3849
2020-01-31,"52577","IA","Oskaloosa","Mahaska County","Oskaloosa",6539,878,0.0102,0.0232,-0.0182,5577
2020-01-31,"01007","MA","Springfield","Hampshire County","Belchertown",6540,1466,-0.0194,-0.0332,0.0151,5487
2020-01-31,"11961","NY","New York-Newark-Jersey City","Suffolk County","Ridge",6541,2363,0.006,0.0133,-0.0452,1909
2020-01-31,"11553","NY","New York-Newark-Jersey City","Nassau County","Uniondale",6542,2512,-0.0043,-0.0068,-0.0016,6276
2020-01-31,"67214","KS","Wichita","Sedgwick County","Wichita",6543,683,-0.0055,0.0241,0.0394,6255
2020-01-31,"99338","WA","Kennewick-Richland","Benton County","Kennewick",6544,1436,-0.0159,-0.0359,0.0143,7157
2020-01-31,"86336","AZ","Prescott","Yavapai County","Sedona",6545,1947,-0.0226,-0.0317,0.0189,7116
2020-01-31,"07628","NJ","New York-Newark-Jersey City","Bergen County","Dumont",6546,2208,-0.0086,-0.0225,-0.0264,5161
2020-01-31,"80030","CO","Denver-Aurora-Lakewood","Adams County","Westminster",6547,1809,0.0124,0.0224,0.0312,4753
2020-01-31,"29334","SC","Spartanburg","Spartanburg County","Duncan",6548,1141,0.0276,0.0467,0.0489,5248
2020-01-31,"19956","DE","Salisbury","Sussex County","Laurel",6549,1325,-0.0086,-0.0084,-0.0168,2513
2020-01-31,"39828","GA",,"Grady County","Cairo",6550,1055,0.0125,0.0217,0.021,4416
2020-01-31,"06355","CT","Norwich-New London","New London County","Groton",6551,1497,0.0029,0.0199,0.0603,5850
2020-01-31,"33559","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Lutz",6552,1415,0.0044,0.0251,0.0398,5236
2020-01-31,"98663","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",6553,1539,0.002,0.0019,0.0352,5268
2020-01-31,"01938","MA","Boston-Cambridge-Newton","Essex County","Ipswich",6554,2007,-0.0021,-0.008,0.0514,5213
2020-01-31,"40217","KY","Louisville/Jefferson County","Jefferson County","Louisville",6555,1089,0.004,-0.0032,0.0262,5438
2020-01-31,"32976","FL","Palm Bay-Melbourne-Titusville","Brevard County","Micco",6556,1409,0.0055,0.042,0.0576,1743
2020-01-31,"45223","OH","Cincinnati","Hamilton County","Cincinnati",6557,967,-0.0036,-0.0128,0.0644,3767
2020-01-31,"35208","AL","Birmingham-Hoover","Jefferson County","Birmingham",6558,749,0.022,0.0454,-0.0127,6883
2020-01-31,"02532","MA","Barnstable Town","Barnstable County","Bourne",6559,1897,0.0169,0.012,0.0513,7464
2020-01-31,"61603","IL","Peoria","Peoria County","Peoria",6560,711,0.0012,0.0072,0.0115,6422
2020-01-31,"72117","AR","Little Rock-North Little Rock-Conway","Pulaski County","North Little Rock",6561,742,0.024,0.0505,0.0484,5479
2020-01-31,"19363","PA","Philadelphia-Camden-Wilmington","Chester County","East Nottingham Township",6562,1535,0.003,0.0033,-0.0123,5225
2020-01-31,"89445","NV","Winnemucca","Humboldt County","Winnemucca",6563,1340,0.0057,0.0078,0.0425,3343
2020-01-31,"44301","OH","Akron","Summit County","Akron",6564,771,0.0026,0.0255,0.0463,6433
2020-01-31,"55804","MN","Duluth","Saint Louis County","Duluth",6565,1512,-0.0102,0.0006,0.0118,6096
2020-01-31,"32669","FL","Gainesville","Alachua County","Newberry",6566,1341,-0.0261,0.0088,0.1226,5557
2020-01-31,"04064","ME","Portland-South Portland","York County","Old Orchard Beach",6567,1452,0.0044,0.0021,0.0545,6365
2020-01-31,"91208","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Glendale",6568,2811,-0.015,0.0059,0.0113,5478
2020-01-31,"07746","NJ","New York-Newark-Jersey City","Monmouth County","Marlboro Township",6569,2353,-0.0072,0.0184,0.0555,6971
2020-01-31,"10005","NY","New York-Newark-Jersey City","New York County","New York",6570,4060,0.0066,0.0203,0.0361,6643
2020-01-31,"33765","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Clearwater",6571,1386,0.0059,0.024,0.0503,4385
2020-01-31,"10530","NY","New York-Newark-Jersey City","Westchester County","Hartsdale",6572,2369,0.0001,-0.009,-0.0187,3796
2020-01-31,"68131","NE","Omaha-Council Bluffs","Douglas County","Omaha",6573,990,-0.0013,-0.0266,-0.0194,4214
2020-01-31,"48827","MI","Lansing-East Lansing","Eaton County","Eaton Rapids",6574,924,-0.0022,0.0513,0.0167,5032
2020-01-31,"77031","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",6575,1258,-0.0024,0.0073,-0.0473,3351
2020-01-31,"76266","TX","Dallas-Fort Worth-Arlington","Denton County","Sanger",6576,1244,-0.0054,-0.0314,-0.1093,5179
2020-01-31,"67156","KS","Arkansas City-Winfield","Cowley County","Winfield",6577,823,0.0173,-0.0042,0.0431,5356
2020-01-31,"76022","TX","Dallas-Fort Worth-Arlington","Tarrant County","Bedford",6578,1445,0.0042,0.011,0.0203,4274
2020-01-31,"28164","NC","Charlotte-Concord-Gastonia","Gaston County","Stanley",6579,1101,0.0126,-0.0342,-0.1026,5257
2020-01-31,"46228","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",6580,1245,0.0014,0.0187,0.0532,5964
2020-01-31,"66103","KS","Kansas City","Wyandotte County","Kansas City",6581,989,0.0032,-0.0287,-0.0228,4645
2020-01-31,"44839","OH","Sandusky","Erie County","Huron",6582,1251,-0.006,0.0174,0.0726,5111
2020-01-31,"30461","GA","Statesboro","Bulloch County","Statesboro",6583,976,0.0148,0.0522,-0.0215,5538
2020-01-31,"75203","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",6584,1264,0.0094,0.0058,0.0075,4092
2020-01-31,"30011","GA","Atlanta-Sandy Springs-Roswell","Barrow County","Auburn",6585,1242,-0.0068,0.0135,0.0129,6848
2020-01-31,"31513","GA",,"Appling County","Baxley",6586,991,0.0247,0.0277,0.0976,4262
2020-01-31,"95963","CA",,"Glenn County","Orland",6587,1883,-0.0059,0.0156,0.0801,4338
2020-01-31,"75935","TX",,"Shelby County","Center",6588,1148,-0.0226,-0.0211,-0.0063,3224
2020-01-31,"19057","PA","Philadelphia-Camden-Wilmington","Bucks County","Levittown",6589,1518,0.0148,0.0312,0.0382,5694
2020-01-31,"33715","FL","Tampa-St. Petersburg-Clearwater","Pinellas County","Saint Petersburg",6590,2137,0.0242,0.0306,-0.0305,7905
2020-01-31,"03743","NH","Claremont-Lebanon","Sullivan County","Claremont",6591,1260,-0.0152,-0.0232,0.0687,4459
2020-01-31,"68503","NE","Lincoln","Lancaster County","Lincoln",6592,887,0.0028,-0.0245,-0.0315,3836
2020-01-31,"91901","CA","San Diego-Carlsbad","San Diego County","Alpine",6593,2258,-0.0002,-0.0253,0.1081,5577
2020-01-31,"93630","CA","Fresno","Fresno County","Kerman",6594,1265,-0.005,-0.0041,0.0569,3589
2020-01-31,"60478","IL","Chicago-Naperville-Elgin","Cook County","Country Club Hills",6595,1344,-0.0097,-0.0362,-0.0633,6732
2020-01-31,"48225","MI","Detroit-Warren-Dearborn","Wayne County","Harper Woods",6596,912,-0.002,0.0028,0.0076,6746
2020-01-31,"76031","TX","Dallas-Fort Worth-Arlington","Johnson County","Cleburne",6597,1309,0.0226,0.0297,0.0257,3765
2020-01-31,"95814","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Sacramento",6598,1951,0.0077,-0.0085,0.0185,1295
2020-01-31,"07730","NJ","New York-Newark-Jersey City","Monmouth County","Hazlet Township",6599,1969,-0.0118,-0.0044,-0.0062,5806
2020-01-31,"08203","NJ","Atlantic City-Hammonton","Atlantic County","Brigantine",6600,1325,-0.0027,-0.0009,0.0114,9694
2020-01-31,"18938","PA","Philadelphia-Camden-Wilmington","Bucks County","Solebury Township",6601,2031,0.0023,-0.0065,0.0363,5921
2020-01-31,"22508","VA",,"Orange County","Locust Grove",6602,1413,-0.0007,-0.0173,-0.0209,6212
2020-01-31,"22039","VA","Washington-Arlington-Alexandria","Fairfax County","Lorton",6603,2603,-0.0253,-0.0702,0.0192,6291
2020-01-31,"30523","GA","Cornelia","Habersham County","Clarkesville",6604,1335,-0.0056,0.0135,0.0357,6061
2020-01-31,"45403","OH","Dayton","Montgomery County","Dayton",6605,724,0.0125,0.0301,0.0374,6198
2020-01-31,"31216","GA","Macon-Bibb County","Bibb County","Macon",6606,819,-0.0046,-0.0094,-0.0037,5950
2020-01-31,"66205","KS","Kansas City","Johnson County","Roeland Park",6607,1569,-0.0031,-0.0039,0.0351,6734
2020-01-31,"95540","CA","Eureka-Arcata-Fortuna","Humboldt County","Fortuna",6608,1396,-0.0105,-0.0275,-0.0143,1341
2020-01-31,"70447","LA","New Orleans-Metairie","Saint Tammany Parish","Madisonville",6609,1562,0.0054,-0.0352,-0.019,6905
2020-01-31,"80517","CO","Fort Collins","Larimer County","Estes Park",6610,1768,-0.003,0.0089,0.0386,7758
2020-01-31,"99344","WA","Othello","Adams County","Othello",6611,1263,-0.0225,-0.0292,0.0009,2647
2020-01-31,"93610","CA","Madera","Madera County","Chowchilla",6612,1282,0.0072,0.0143,0.0694,4558
2020-01-31,"65340","MO","Marshall","Saline County","Marshall",6613,855,0.0116,0.0177,0.0147,1222
2020-01-31,"38012","TN","Brownsville","Haywood County","Brownsville",6614,925,0.0161,0.0139,0.0633,5030
2020-01-31,"68132","NE","Omaha-Council Bluffs","Douglas County","Omaha",6615,1245,0.0231,0.0112,0.0295,4665
2020-01-31,"65355","MO",,"Benton County","Warsaw",6616,748,-0.0071,0.032,0.0334,5357
2020-01-31,"07480","NJ","New York-Newark-Jersey City","Passaic County","West Milford",6617,1729,-0.001,-0.0086,-0.0046,6942
2020-01-31,"77401","TX","Houston-The Woodlands-Sugar Land","Harris County","Bellaire",6618,1787,-0.0077,-0.0004,-0.0361,6400
2020-01-31,"90502","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","West Carson",6619,2452,-0.0031,-0.0041,0.0081,5595
2020-01-31,"64057","MO","Kansas City","Jackson County","Independence",6620,988,-0.0084,-0.0165,-0.0224,4615
2020-01-31,"60432","IL","Chicago-Naperville-Elgin","Will County","Joliet",6621,1235,-0.0097,-0.0266,0.0002,2684
2020-01-31,"01907","MA","Boston-Cambridge-Newton","Essex County","Swampscott",6622,2115,-0.0111,0.0172,0.0703,5846
2020-01-31,"07522","NJ","New York-Newark-Jersey City","Passaic County","Paterson",6623,1614,0.0057,0.0202,0.0316,1590
2020-01-31,"46373","IN","Chicago-Naperville-Elgin","Lake County","Saint John",6624,1342,0.0058,0.0081,-0.0243,6854
2020-01-31,"26726","WV","Cumberland","Mineral County","Keyser",6625,892,0.0234,0.0101,0.0011,5473
2020-01-31,"15057","PA","Pittsburgh","Washington County","Mc Donald",6626,1033,-0.0114,0.02,-0.0174,6142
2020-01-31,"63841","MO",,"Stoddard County","Dexter",6627,832,0.0157,0.0466,0.0112,5226
2020-01-31,"71601","AR","Pine Bluff","Jefferson County","Pine Bluff",6628,640,-0.0006,0.0508,0.0266,5154
2020-01-31,"97408","OR","Eugene","Lane County","Eugene",6629,1536,-0.0028,-0.0155,0.0312,4546
2020-01-31,"40210","KY","Louisville/Jefferson County","Jefferson County","Louisville",6630,799,-0.0228,-0.0128,0.005,5303
2020-01-31,"20012","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",6631,2024,-0.0078,-0.0353,-0.0362,4990
2020-01-31,"46975","IN",,"Fulton County","Rochester",6632,910,0.0041,-0.0174,0.009,5283
2020-01-31,"06070","CT","Hartford-West Hartford-East Hartford","Hartford County","Simsbury",6633,1561,-0.01,0.0173,0.0115,11811
2020-01-31,"23851","VA",,"Franklin City","Franklin",6634,1241,-0.027,-0.0119,0.0212,5542
2020-01-31,"93263","CA","Bakersfield","Kern County","Shafter",6635,1270,0.0139,0.0812,0.084,5119
2020-01-31,"77488","TX","El Campo","Wharton County","Wharton",6636,1134,0.0232,0.0257,-0.0505,4032
2020-01-31,"33534","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Gibsonton",6637,1476,0.0222,0.0417,0.067,4806
2020-01-31,"45690","OH",,"Pike County","Waverly",6638,968,0.0265,0.0047,0.0428,3741
2020-01-31,"92344","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Hesperia",6639,1538,-0.0234,-0.0226,0.0353,7841
2020-01-31,"80236","CO","Denver-Aurora-Lakewood","Denver County","Denver",6640,1765,-0.0021,-0.0123,-0.0087,4675
2020-01-31,"31516","GA","Waycross","Pierce County","Blackshear",6641,1062,-0.0065,0.0043,0.0001,3698
2020-01-31,"30360","GA","Atlanta-Sandy Springs-Roswell","Dekalb County","Dunwoody",6642,1511,0.0043,0.0063,0.0661,4754
2020-01-31,"04043","ME","Portland-South Portland","York County","Kennebunk",6643,1511,-0.0039,-0.0378,0.0199,6263
2020-01-31,"33957","FL","Cape Coral-Fort Myers","Lee County","Sanibel",6644,4942,0.0029,0.0137,0.0338,7965
2020-01-31,"75103","TX",,"Van Zandt County","Canton",6645,1117,-0.0128,-0.0341,-0.0602,5394
2020-01-31,"18969","PA","Philadelphia-Camden-Wilmington","Montgomery County","Telford",6646,1597,0.0054,0.0263,0.0784,5992
2020-01-31,"94505","CA","San Francisco-Oakland-Hayward","Contra Costa County","Discovery Bay",6647,2510,0.0024,-0.0155,-0.0104,11716
2020-01-31,"07031","NJ","New York-Newark-Jersey City","Bergen County","North Arlington",6648,2022,0.009,-0.0078,0.012,3850
2020-01-31,"22553","VA","Washington-Arlington-Alexandria","Spotsylvania County","Spotsylvania",6649,1594,0.0084,0.0036,0.0032,5013
2020-01-31,"77554","TX","Houston-The Woodlands-Sugar Land","Galveston County","Galveston",6650,1510,-0.0049,-0.0087,-0.0195,10504
2020-01-31,"32968","FL","Sebastian-Vero Beach","Indian River County","Vero Beach",6651,1481,-0.0142,-0.0195,-0.0316,6727
2020-01-31,"61605","IL","Peoria","Peoria County","Peoria",6652,650,0.0021,0.014,0.0161,5498
2020-01-31,"07066","NJ","New York-Newark-Jersey City","Union County","Clark",6653,1804,-0.0053,-0.0208,-0.0247,5085
2020-01-31,"06831","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Greenwich",6654,3145,-0.0078,-0.0235,0.0443,9606
2020-01-31,"06470","CT","Bridgeport-Stamford-Norwalk","Fairfield County","Newtown",6655,2062,-0.0111,-0.0146,0.0562,11062
2020-01-31,"72335","AR","Forrest City","Saint Francis County","Forrest City",6656,706,-0.0077,-0.0116,-0.0287,4246
2020-01-31,"78064","TX","San Antonio-New Braunfels","Atascosa County","Pleasanton",6657,1011,-0.023,-0.0981,-0.1507,4540
2020-01-31,"94960","CA","San Francisco-Oakland-Hayward","Marin County","San Anselmo",6658,3412,0.0053,0.0327,0.0443,5482
2020-01-31,"74146","OK","Tulsa","Tulsa County","Tulsa",6659,920,0.0043,0.0126,-0.0028,2964
2020-01-31,"77575","TX","Houston-The Woodlands-Sugar Land","Liberty County","Liberty",6660,1145,-0.0252,-0.0102,-0.0951,4572
2020-01-31,"98660","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",6661,1531,-0.0188,-0.0226,-0.0203,4196
2020-01-31,"19508","PA","Reading","Berks County","Robeson Township",6662,1232,0.0086,0.0224,0.0112,5377
2020-01-31,"64132","MO","Kansas City","Jackson County","Kansas City",6663,858,0.0075,0.0243,0.0529,5641
2020-01-31,"93728","CA","Fresno","Fresno County","Fresno",6664,1236,0.0222,0.0365,0.0916,4385
2020-01-31,"30656","GA","Atlanta-Sandy Springs-Roswell","Walton County","Monroe",6665,1221,0.0018,0.0098,0.0443,6912
2020-01-31,"72908","AR","Fort Smith","Sebastian County","Fort Smith",6666,850,-0.0006,0.0088,0.0108,3551
2020-01-31,"74070","OK","Tulsa","Osage County","Skiatook",6667,869,0.003,-0.0247,-0.0601,5439
2020-01-31,"32615","FL","Gainesville","Alachua County","Alachua",6668,1185,0.0017,-0.0143,0.0176,5817
2020-01-31,"55436","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Edina",6669,1650,0.0026,0.0128,-0.0161,4541
2020-01-31,"28023","NC","Charlotte-Concord-Gastonia","Rowan County","China Grove",6670,996,-0.0068,0.0575,0.085,5539
2020-01-31,"48362","MI","Detroit-Warren-Dearborn","Oakland County","Orion",6671,1522,0.0023,0.0061,0.0262,6467
2020-01-31,"48855","MI","Detroit-Warren-Dearborn","Livingston County","Howell",6672,1554,-0.0205,-0.0257,0.0118,5471
2020-01-31,"08107","NJ","Philadelphia-Camden-Wilmington","Camden County","Oaklyn",6673,1313,-0.0056,0.0022,0.0166,4328
2020-01-31,"32951","FL","Palm Bay-Melbourne-Titusville","Brevard County","Melbourne Beach",6674,2016,-0.0157,-0.0188,0.0376,7561
2020-01-31,"51301","IA","Spencer","Clay County","Spencer",6675,878,0.0095,-0.0019,-0.0067,5053
2020-01-31,"63069","MO","St. Louis","Franklin County","Pacific",6676,884,0.0083,0.0148,0.0635,5430
2020-01-31,"48840","MI","Lansing-East Lansing","Ingham County","Haslett",6677,1103,0.0028,-0.0093,0.0699,4322
2020-01-31,"29520","SC",,"Chesterfield County","Cheraw",6678,992,-0.0051,0.004,-0.0625,1813
2020-01-31,"93402","CA","San Luis Obispo-Paso Robles-Arroyo Grande","San Luis Obispo County","Los Osos",6679,2377,-0.0181,0.0024,0.008,4670
2020-01-31,"93631","CA","Fresno","Fresno County","Kingsburg",6680,1361,-0.0024,-0.0071,0.0428,4398
2020-01-31,"48025","MI","Detroit-Warren-Dearborn","Oakland County","Beverly Hills",6681,2420,-0.0018,-0.0237,0.0289,6468
2020-01-31,"72936","AR","Fort Smith","Sebastian County","Greenwood",6682,774,-0.0258,0.0088,-0.0703,3244
2020-01-31,"48638","MI","Saginaw","Saginaw County","Saginaw",6683,780,-0.0227,0.0005,-0.0156,4789
2020-01-31,"36619","AL","Mobile","Mobile County","Mobile",6684,878,-0.0022,-0.0238,-0.0563,5424
2020-01-31,"35650","AL","Decatur","Lawrence County","Moulton",6685,884,-0.0005,0.0063,-0.0199,3632
2020-01-31,"40336","KY",,"Estill County","Irvine",6686,828,0.0021,0.0017,-0.0065,3337
2020-01-31,"97138","OR","Astoria","Clatsop County","Seaside",6687,1543,-0.0124,-0.0048,0.0324,7320
2020-01-31,"35045","AL","Birmingham-Hoover","Chilton County","Clanton",6688,942,-0.0063,-0.0117,-0.0052,5020
2020-01-31,"41143","KY",,"Carter County","Grayson",6689,836,-0.0244,-0.016,-0.0545,2757
2020-01-31,"98321","WA","Seattle-Tacoma-Bellevue","Pierce County","Buckley",6690,1613,0.0089,0.0173,0.049,5301
2020-01-31,"03064","NH","Manchester-Nashua","Hillsborough County","Nashua",6691,1656,-0.0033,0.0009,0.0273,4710
2020-01-31,"33966","FL","Cape Coral-Fort Myers","Lee County","Fort Myers",6692,1798,-0.0057,0.0107,0.0076,7343
2020-01-31,"92587","CA","Riverside-San Bernardino-Ontario","Riverside County","Canyon Lake",6693,2010,-0.0027,-0.0017,0.0311,7074
2020-01-31,"53717","WI","Madison","Dane County","Madison",6694,1602,-0.0078,0.0038,0.0217,3638
2020-01-31,"55398","MN","Minneapolis-St. Paul-Bloomington","Sherburne County","Zimmerman",6695,1459,0.0182,0.0266,0.0396,2398
2020-01-31,"76450","TX",,"Young County","Graham",6696,1190,-0.0179,-0.0107,0.0036,5370
2020-01-31,"97367","OR","Newport","Lincoln County","Lincoln City",6697,1528,0.0198,0.0637,0.1028,7655
2020-01-31,"46408","IN","Chicago-Naperville-Elgin","Lake County","Gary",6698,955,0.0033,0.0222,-0.0101,6428
2020-01-31,"15238","PA","Pittsburgh","Allegheny County","O'Hara Township",6699,1455,0.0061,0.0427,0.0443,5377
2020-01-31,"19518","PA","Reading","Berks County","Amity Township",6700,1239,0.0056,0.0028,-0.0041,5373
2020-01-31,"63025","MO","St. Louis","Saint Louis County","Eureka",6701,1073,-0.0246,-0.0013,0.0608,6163
2020-01-31,"20619","MD","California-Lexington Park","Saint Marys County","California",6702,1537,0.0006,-0.0001,0.0288,5851
2020-01-31,"01106","MA","Springfield","Hampden County","Longmeadow",6703,1754,0.0288,0.0023,0.0875,5825
2020-01-31,"11726","NY","New York-Newark-Jersey City","Suffolk County","Copiague",6704,2600,0.0063,0.0016,0.0184,1141
2020-01-31,"11429","NY","New York-Newark-Jersey City","Queens County","New York",6705,2167,-0.0051,-0.0085,-0.0241,8421
